No.,Source,Destination,Protocol,Length,Protocol_num,Packet_Count,Result
4169,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,1292,7,6701,Normal
4170,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,1292,7,6701,Normal
4171,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,1292,7,6701,Normal
4172,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,1292,7,6701,Normal
4173,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,1292,7,6701,Normal
4174,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,1292,7,6701,Normal
4175,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,686,7,6701,Anomaly
4176,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,89,7,441,Normal
4177,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,7,441,Normal
4178,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,7,441,Normal
4179,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,7,441,Normal
4180,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,7,441,Normal
4181,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,94,7,6701,Normal
4182,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85,7,441,Normal
4183,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,95,7,6701,Normal
4184,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1288,7,441,Normal
4185,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,441,Normal
4186,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,441,Normal
4187,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,118,7,441,Normal
4188,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,99,7,6701,Normal
4189,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,95,7,6701,Normal
4190,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,95,7,6701,Normal
4191,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,305,7,441,Normal
4192,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,95,7,6701,Normal
4193,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87,7,441,Normal
4194,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::14,TLSv1.3,276,11,6701,Normal
4195,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::14,TLSv1.3,275,11,6701,Normal
4196,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::14,TLSv1.3,275,11,6701,Normal
4197,2001:558:fd01:6453::14,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,9,110,Normal
4198,2001:558:fd01:6453::14,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,563,11,110,Normal
4199,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::14,TCP,86,9,6701,Normal
4200,2001:558:fd01:6453::14,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,411,11,110,Normal
4201,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::14,TCP,86,9,6701,Normal
4202,2001:558:fd01:6453::14,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,314,11,110,Normal
4203,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::14,TCP,86,9,6701,Normal
4204,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,1292,7,6701,Normal
4205,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,1292,7,6701,Normal
4206,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,141,7,6701,Normal
4207,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102,7,441,Normal
4208,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,441,Normal
4209,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,441,Normal
4210,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,694,7,441,Normal
4211,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,660,7,441,Normal
4212,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,489,7,441,Normal
4213,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,140,7,6701,Normal
4214,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,93,7,6701,Normal
4215,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,1288,7,6701,Normal
4216,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,1292,7,6701,Normal
4217,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,222,7,6701,Normal
4218,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,188,7,441,Normal
4219,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,91,7,441,Normal
4220,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87,7,441,Normal
4221,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87,7,441,Normal
4222,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,93,7,6701,Normal
4223,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,452,7,441,Normal
4224,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,83,7,441,Normal
4225,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482a:7700::,QUIC,97,7,6701,Normal
4226,2001:4860:482a:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,7,441,Normal
4227,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c1b::64,QUIC,938,7,6701,Anomaly
