No.,Time,Source,Destination,Protocol,Length,Info,Protocol_num,Packet_Count,Result
1200,21.44705,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,"[TCP Out-Of-Order] , Continuation Data",8,808,Normal
1201,21.448,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1185 Ack=934468 Win=1081728 Len=0 TSval=412648699 TSecr=559045592,6,445,Normal
1202,21.541559,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TLSv1.3,188,Application Data,8,445,Normal
1203,21.543219,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TLSv1.3,189,Application Data,8,445,Normal
1204,21.557113,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=934468 Ack=1287 Win=32256 Len=1208 TSval=559045704 TSecr=412648794 [TCP PDU reassembled in 1209],6,808,Normal
1205,21.557114,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=935676 Ack=1287 Win=32256 Len=1208 TSval=559045704 TSecr=412648794 [TCP PDU reassembled in 1209],6,808,Normal
1206,21.55725,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1390 Ack=936884 Win=1081728 Len=0 TSval=412648809 TSecr=559045704,6,445,Normal
1207,21.557804,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=936884 Ack=1287 Win=32256 Len=1208 TSval=559045704 TSecr=412648794 [TCP PDU reassembled in 1209],6,808,Normal
1208,21.557805,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=938092 Ack=1287 Win=32256 Len=1208 TSval=559045704 TSecr=412648794 [TCP PDU reassembled in 1209],6,808,Normal
1209,21.557806,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,614,Application Data,8,808,Anomaly
1210,21.557976,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1390 Ack=939828 Win=1081728 Len=0 TSval=412648809 TSecr=559045704,6,445,Normal
1211,21.564884,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=939828 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1229],6,808,Normal
1212,21.565852,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1390 Ack=941036 Win=1080512 Len=0 TSval=412648818 TSecr=559045712,6,445,Normal
1213,21.565944,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=941036 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1229],6,808,Normal
1214,21.565945,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=942244 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1229],6,808,Normal
1215,21.565947,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=943452 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1229],6,808,Normal
1216,21.565947,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=944660 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1229],6,808,Normal
1217,21.565948,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=945868 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1229],6,808,Normal
1218,21.566083,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=947076 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1229],6,808,Normal
1219,21.566084,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=948284 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1229],6,808,Normal
1220,21.566175,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1390 Ack=947076 Win=1081728 Len=0 TSval=412648818 TSecr=559045712,6,445,Normal
1221,21.566245,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1390 Ack=949492 Win=1081728 Len=0 TSval=412648818 TSecr=559045712,6,445,Normal
1222,21.566281,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=949492 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1229],6,808,Normal
1223,21.566282,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=950700 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1229],6,808,Normal
1224,21.566995,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1390 Ack=951908 Win=1081728 Len=0 TSval=412648819 TSecr=559045712,6,445,Normal
1225,21.567259,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=951908 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1229],6,808,Normal
1226,21.567261,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=953116 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1229],6,808,Normal
1227,21.567262,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=954324 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1229],6,808,Normal
1228,21.567352,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1390 Ack=955532 Win=1081728 Len=0 TSval=412648819 TSecr=559045712,6,445,Normal
1229,21.567512,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,788,Application Data,8,808,Anomaly
1230,21.567513,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=956234 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1241],6,808,Normal
1231,21.567535,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=957442 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1241],6,808,Normal
1232,21.567536,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=958650 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1241],6,808,Normal
1233,21.567636,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1390 Ack=957442 Win=1079808 Len=0 TSval=412648819 TSecr=559045712,6,445,Normal
1234,21.567717,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=959858 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1241],6,808,Normal
1235,21.567718,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=961066 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1241],6,808,Normal
1236,21.567719,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=962274 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1241],6,808,Normal
1237,21.567976,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1390 Ack=959858 Win=1081728 Len=0 TSval=412648820 TSecr=559045712,6,445,Normal
1238,21.567991,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=963482 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1241],6,808,Normal
1239,21.567992,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=964690 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1241],6,808,Normal
1240,21.567993,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=965898 Ack=1390 Win=32256 Len=1208 TSval=559045712 TSecr=412648795 [TCP PDU reassembled in 1241],6,808,Normal
1241,21.567994,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,162,Application Data,8,808,Anomaly
1242,21.568218,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1390 Ack=967182 Win=1081728 Len=0 TSval=412648820 TSecr=559045712,6,445,Normal
1243,22.189048,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,74,49992  >  443 [RST] Seq=1390 Win=0 Len=0,6,445,Normal
1244,22.189937,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,74,49991  >  443 [RST] Seq=12649 Win=0 Len=0,6,445,Normal
1245,24.412881,192.168.46.2,17.57.144.151,TLSv1.2,104,Application Data,7,98,Normal
1246,24.581574,192.168.46.2,17.57.144.151,TCP,104,"[TCP Retransmission] 53744  >  5223 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=38 TSval=1709276342 TSecr=3924601234",6,98,Normal
1247,24.869433,192.168.46.2,17.57.144.151,TCP,104,"[TCP Retransmission] 53744  >  5223 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=38 TSval=1709276629 TSecr=3924601234",6,98,Normal
1248,25.238152,192.168.46.2,17.57.144.151,TCP,104,"[TCP Retransmission] 53744  >  5223 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=38 TSval=1709276998 TSecr=3924601234",6,98,Normal
1249,25.769992,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed::2,DNS,95,Standard query 0xedad HTTPS doh.xfinity.com,2,445,Anomaly
1250,25.770658,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed::2,DNS,95,Standard query 0x62fd AAAA doh.xfinity.com,2,445,Anomaly
1251,25.770661,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed::2,DNS,95,Standard query 0x4731 A doh.xfinity.com,2,445,Anomaly
1252,25.771893,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TLSv1.2,276,Application Data,7,445,Normal
1253,25.771943,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TLSv1.2,125,Application Data,7,445,Normal
1254,25.771973,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TLSv1.2,275,Application Data,7,445,Normal
1255,25.771999,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TLSv1.2,275,Application Data,7,445,Normal
1256,25.774806,192.168.46.2,17.57.144.151,TCP,104,"[TCP Retransmission] 53744  >  5223 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=38 TSval=1709277535 TSecr=3924601234",6,98,Normal
1257,25.803236,2001:558:feed::2,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,148,Standard query response 0x62fd AAAA doh.xfinity.com CNAME doh2.gslb2.xfinity.com AAAA 2001:558:fd01:6453::10,2,3,Anomaly
1258,25.803237,2001:558:feed::2,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,207,Standard query response 0xedad HTTPS doh.xfinity.com CNAME doh2.gslb2.xfinity.com SOA gtd02-d.northlake.il.ndcchgo.comcast.net,2,3,Anomaly
1259,25.804062,2001:558:feed::2,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,136,Standard query response 0x4731 A doh.xfinity.com CNAME doh2.gslb2.xfinity.com A 96.104.60.122,2,3,Anomaly
1260,25.804063,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,443  >  56374 [ACK] Seq=1 Ack=191 Win=613 Len=0 TSval=1803852927 TSecr=2337458546,6,29,Normal
1261,25.804064,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,443  >  56374 [ACK] Seq=1 Ack=230 Win=613 Len=0 TSval=1803852927 TSecr=2337458546,6,29,Normal
1262,25.804064,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,125,Application Data,7,29,Normal
1263,25.804191,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TCP,86,56374  >  443 [ACK] Seq=608 Ack=40 Win=2047 Len=0 TSval=2337458578 TSecr=1803852927,6,445,Normal
1264,25.804576,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,443  >  56374 [ACK] Seq=40 Ack=608 Win=657 Len=0 TSval=1803852927 TSecr=2337458546,6,29,Normal
1265,25.804577,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,230,Application Data,7,29,Normal
1266,25.804577,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,215,Application Data,7,29,Normal
1267,25.804646,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TCP,86,56374  >  443 [ACK] Seq=608 Ack=313 Win=2043 Len=0 TSval=2337458578 TSecr=1803852927,6,445,Normal
1268,25.80638,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TLSv1.2,121,Application Data,7,445,Normal
1269,25.806777,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TLSv1.2,282,Application Data,7,445,Normal
1270,25.806815,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TLSv1.2,276,Application Data,7,445,Normal
1271,25.80684,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TLSv1.2,276,Application Data,7,445,Normal
1272,25.814921,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Initial, DCID=374a554133edbeec, PKN: 1, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PADDING",4,445,Normal
1273,25.814966,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Initial, DCID=374a554133edbeec, PKN: 2, PING, PING, PING, PING, PADDING, PING, PING, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO",4,445,Normal
1274,25.81522,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,143,"0-RTT, DCID=374a554133edbeec",4,445,Normal
1275,25.815318,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TLSv1.2,121,Application Data,7,445,Normal
1276,25.823611,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,243,Application Data,7,29,Normal
1277,25.823679,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TCP,86,56374  >  443 [ACK] Seq=1254 Ack=470 Win=2045 Len=0 TSval=2337458598 TSecr=1803852943,6,445,Normal
1278,25.829575,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1262,"Initial, SCID=017ec63342167859637c09336a1663007078947c, PKN: 0, ACK",4,13,Normal
1279,25.831496,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1262,"Initial, SCID=017ec63342167859637c09336a1663007078947c, PKN: 1, ACK, CRYPTO",4,13,Normal
1280,25.832632,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1262,Protected Payload (KP0),4,13,Normal
1281,25.832633,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,Protected Payload (KP0),4,13,Normal
1282,25.832634,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,Protected Payload (KP0),4,13,Normal
1283,25.832634,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,111,Protected Payload (KP0),4,13,Normal
1284,25.833396,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Handshake, DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1285,25.833529,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,105,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1286,25.833617,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,109,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1287,25.834062,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1288,25.834116,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1289,25.834161,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1290,25.834206,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1291,25.834289,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1292,25.834368,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1293,25.834414,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1294,25.834465,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1295,25.834512,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1296,25.834557,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1297,25.834613,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1298,25.834658,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1299,25.834703,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1300,25.834746,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1301,25.834789,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1302,25.83484,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,826,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Anomaly
1303,25.839851,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,443  >  56374 [ACK] Seq=470 Ack=1219 Win=659 Len=0 TSval=1803852959 TSecr=2337458580,6,29,Normal
1304,25.839852,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,279,Application Data,7,29,Normal
1305,25.839853,2001:558:fd01:6453::16,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,402,"Application Data, Application Data",7,29,Normal
1306,25.839946,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::16,TCP,86,56374  >  443 [ACK] Seq=1254 Ack=979 Win=2040 Len=0 TSval=2337458614 TSecr=1803852959,6,445,Normal
1307,25.84196,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4004:c08::5e,QUIC,1292,"Initial, DCID=6bd4fcc44ce4d7ce, PKN: 1, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PING, PING, PADDING",4,445,Normal
1308,25.842001,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4004:c08::5e,QUIC,1292,"Initial, DCID=6bd4fcc44ce4d7ce, PKN: 2, CRYPTO",4,445,Normal
1309,25.842013,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4004:c08::5e,QUIC,1292,"Initial, DCID=6bd4fcc44ce4d7ce, PKN: 3, PADDING, PING, PADDING, CRYPTO, PING, PING, PING, CRYPTO, PING, PADDING, PING, CRYPTO, CRYPTO",4,445,Normal
1310,25.842209,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4004:c08::5e,QUIC,137,"0-RTT, DCID=6bd4fcc44ce4d7ce",4,445,Normal
1311,25.845319,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,84,Protected Payload (KP0),4,13,Normal
1312,25.847214,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,90,Protected Payload (KP0),4,13,Normal
1313,25.847458,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,106,"Protected Payload (KP0), DCID=017ec63342167859637c09336a1663007078947c",4,445,Normal
1314,25.853335,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85,Protected Payload (KP0),4,13,Normal
1315,25.853336,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85,Protected Payload (KP0),4,13,Normal
1316,25.855247,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85,Protected Payload (KP0),4,13,Normal
1317,25.857306,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,Protected Payload (KP0),4,13,Normal
1318,25.873413,2607:f8b0:4004:c08::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102,"Initial, SCID=ebd4fcc44ce4d7ce, PKN: 1, ACK",4,15,Normal
1319,25.87808,2607:f8b0:4004:c08::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102,"Initial, SCID=ebd4fcc44ce4d7ce, PKN: 2, ACK",4,15,Normal
1320,25.878259,2607:f8b0:4004:c08::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,"Initial, SCID=ebd4fcc44ce4d7ce, PKN: 3, ACK, PADDING",4,15,Normal
1321,25.87826,2607:f8b0:4004:c08::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,"Initial, SCID=ebd4fcc44ce4d7ce, PKN: 4, ACK, PADDING",4,15,Normal
1322,25.878261,2607:f8b0:4004:c08::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,"Initial, SCID=ebd4fcc44ce4d7ce, PKN: 5, CRYPTO, PADDING",4,15,Normal
1323,25.878435,2607:f8b0:4004:c08::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,"Handshake, SCID=ebd4fcc44ce4d7ce",4,15,Normal
1324,25.878877,2607:f8b0:4004:c08::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,"Handshake, SCID=ebd4fcc44ce4d7ce",4,15,Normal
1325,25.878877,2607:f8b0:4004:c08::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1259,"Handshake, SCID=ebd4fcc44ce4d7ce",4,15,Normal
1326,25.878878,2607:f8b0:4004:c08::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,129,Protected Payload (KP0),4,15,Normal
1327,25.87899,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4004:c08::5e,QUIC,101,"Handshake, DCID=ebd4fcc44ce4d7ce",4,445,Normal
1328,25.87953,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4004:c08::5e,QUIC,217,"Protected Payload (KP0), DCID=ebd4fcc44ce4d7ce",4,445,Normal
