No.,Source,Destination,Protocol,Length
12604,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12605,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12606,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12607,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12608,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,93
12609,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,93
12610,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12611,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12612,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,93
12613,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,93
12614,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12615,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12616,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,93
12617,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12618,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12619,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12620,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12621,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12622,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,93
12623,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,93
12624,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,93
12625,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12626,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12627,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12628,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,215
12629,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,93
12630,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,93
12631,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
12632,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,141
12633,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,QUIC,95
12634,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,1288
12635,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,1292
12636,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,1292
12637,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,1292
12638,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,1292
12639,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,1292
12640,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,1292
12641,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,1292
12642,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,1292
12643,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,1071
12644,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,89
12645,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
12646,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
12647,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
12648,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
12649,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,94
12650,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1288
12651,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12652,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,97
12653,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12654,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,128
12655,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,193
12656,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,93
12657,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,94
12658,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86
12659,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,1292
12660,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,1292
12661,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,142
12662,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
12663,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12664,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12665,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,692
12666,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,662
12667,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,487
12668,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,140
12669,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,93
12670,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,1288
12671,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,1292
12672,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,222
12673,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,188
12674,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,91
12675,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,93
12676,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87
12677,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87
12678,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,452
12679,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,83
12680,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4826:7700::,QUIC,97
12681,2001:4860:4826:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86
12682,2a06:98c1:3108::ac40:94eb,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,110
12683,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:3108::ac40:94eb,TCP,86
12684,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:3108::ac40:94eb,TLSv1.3,114
12685,2a06:98c1:3108::ac40:94eb,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12686,17.137.162.3,192.168.46.2,TLSv1.3,90
12687,192.168.46.2,17.137.162.3,TCP,66
12688,192.168.46.2,17.137.162.3,TLSv1.3,90
12689,17.137.162.3,192.168.46.2,TCP,66
12690,192.168.46.2,17.137.162.3,TCP,66
12691,192.168.46.2,17.137.162.3,TCP,66
12692,17.137.162.3,192.168.46.2,TCP,56
12693,192.168.46.2,17.137.162.3,TCP,90
12694,192.168.46.2,17.137.162.3,TCP,90
12695,192.168.46.2,17.137.162.3,TCP,90
12696,192.168.46.2,17.137.162.3,TCP,90
12697,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::106,TCP,74
12698,2001:558:feed:443::106,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12699,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::106,TCP,74
12700,2001:558:feed:443::106,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12701,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::106,TCP,74
12702,2001:558:feed:443::106,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12703,192.168.46.2,17.137.162.3,TCP,90
12704,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::bc,TCP,74
12705,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::bc,TCP,74
12706,2607:f8b0:4002:c10::bc,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12707,2607:f8b0:4002:c0f::bc,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12708,192.168.46.2,17.137.162.3,TCP,90
12709,fe80::1867:809a:daeb:dc0,fe80::3a94:edff:fed4:d02b,ICMPv6,86
12710,fe80::3a94:edff:fed4:d02b,fe80::1867:809a:daeb:dc0,ICMPv6,78
12711,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TCP,74
12712,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12713,192.168.46.2,17.137.162.3,TCP,90
12714,fe80::3a94:edff:fed4:d02b,ff02::1,ICMPv6,174
12715,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,QUIC,91
12716,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,88
12717,192.168.46.2,17.137.162.3,TCP,90
12718,fe80::3a94:edff:fed4:d02b,fe80::1867:809a:daeb:dc0,ICMPv6,86
12719,fe80::1867:809a:daeb:dc0,fe80::3a94:edff:fed4:d02b,ICMPv6,78
12720,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,222
12721,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,QUIC,95
12722,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,222
12723,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,QUIC,96
12724,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::d,TLSv1.3,276
12725,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::d,TLSv1.3,125
12726,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::d,TLSv1.3,276
12727,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::d,TLSv1.3,276
12728,2001:558:fd01:6453::d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12729,2001:558:fd01:6453::d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,241
12730,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::d,TCP,86
12731,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::d,TLSv1.3,121
12732,2001:558:fd01:6453::d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12733,2001:558:fd01:6453::d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,125
12734,2001:558:fd01:6453::d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,219
12735,2001:558:fd01:6453::d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,207
12736,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::d,TCP,86
12737,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c06::54,QUIC,1292
12738,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c06::54,QUIC,1292
12739,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c06::54,QUIC,1292
12740,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c06::54,QUIC,143
12741,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
12742,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
12743,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12744,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12745,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12746,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,343
12747,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1011
12748,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,88
12749,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c06::54,QUIC,140
12750,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c06::54,QUIC,93
12751,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c06::54,QUIC,1288
12752,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c06::54,QUIC,1292
12753,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c06::54,QUIC,1039
12754,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c06::54,QUIC,181
12755,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,188
12756,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87
12757,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87
12758,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87
12759,2001:558:fd01:6453::d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12760,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c06::54,QUIC,94
12761,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,92
12762,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1288
12763,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,450
12764,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c06::54,QUIC,93
12765,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,299
12766,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c06::54,QUIC,97
12767,2607:f8b0:4002:c06::54,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86
12768,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,141
12769,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,QUIC,96
12770,192.168.46.2,17.137.162.3,TCP,90
12771,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,142
12772,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,QUIC,96
12773,192.168.46.2,17.137.162.3,TCP,90
12774,2a06:98c1:3108::ac40:94eb,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,110
12775,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:3108::ac40:94eb,TCP,86
12776,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:3108::ac40:94eb,TLSv1.3,114
12777,2a06:98c1:3108::ac40:94eb,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12778,192.168.46.2,17.137.162.3,TCP,90
12779,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TLSv1.2,283
12780,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TLSv1.2,132
12781,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TLSv1.2,282
12782,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TLSv1.2,282
12783,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12784,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12785,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,132
12786,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TCP,86
12787,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,131
12788,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TCP,86
12789,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,225
12790,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TCP,86
12791,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TLSv1.2,128
12792,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,131
12793,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,196
12794,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TCP,86
12795,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,115
12796,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,171
12797,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TCP,86
12798,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c02::5e,QUIC,1292
12799,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c02::5e,QUIC,1292
12800,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c02::5e,QUIC,142
12801,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c02::5e,QUIC,744
12802,2607:f8b0:4002:c02::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
12803,2607:f8b0:4002:c02::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12804,2607:f8b0:4002:c02::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12805,2607:f8b0:4002:c02::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,334
12806,2607:f8b0:4002:c02::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1006
12807,2607:f8b0:4002:c02::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,90
12808,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c02::5e,QUIC,140
12809,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c02::5e,QUIC,93
12810,2607:f8b0:4002:c02::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,590
12811,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c02::5e,QUIC,97
12812,2607:f8b0:4002:c02::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,183
12813,2607:f8b0:4002:c02::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
12814,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12815,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c02::5e,QUIC,94
12816,192.168.46.2,17.137.162.3,TCP,90
12817,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TLSv1.2,283
12818,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TLSv1.2,283
12819,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TLSv1.2,283
12820,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12821,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,131
12822,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TCP,86
12823,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,218
12824,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TCP,86
12825,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,116
12826,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,267
12827,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,115
12828,2001:558:feed:443::105,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,251
12829,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::105,TCP,86
12830,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c1b::8a,QUIC,1292
12831,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c1b::8a,QUIC,1292
12832,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c1b::8a,QUIC,1292
12833,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c1b::8a,QUIC,144
12834,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c1b::8a,QUIC,1288
12835,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c1b::8a,QUIC,519
12836,2607:f8b0:4002:c1b::8a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
12837,2607:f8b0:4002:c1b::8a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
12838,2607:f8b0:4002:c1b::8a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12839,2607:f8b0:4002:c1b::8a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12840,2607:f8b0:4002:c1b::8a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
12841,2607:f8b0:4002:c1b::8a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,347
12842,2607:f8b0:4002:c1b::8a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1006
12843,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c1b::8a,QUIC,140
12844,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c1b::8a,QUIC,93
12845,2607:f8b0:4002:c1b::8a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,90
12846,2607:f8b0:4002:c1b::8a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,182
12847,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c1b::8a,QUIC,93
12848,2607:f8b0:4002:c1b::8a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,528
12849,2607:f8b0:4002:c1b::8a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,407
12850,2607:f8b0:4002:c1b::8a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,232
12851,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c1b::8a,QUIC,97
12852,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c1b::8a,QUIC,103
12853,2607:f8b0:4002:c1b::8a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
12854,2607:f8b0:4002:c1b::8a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
12855,192.168.46.2,17.137.162.3,TCP,54
12856,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,QUIC,91
12857,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,88
12858,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,222
12859,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,QUIC,95
12860,fe80::3a94:edff:fed4:d02b,ff02::1,ICMPv6,174
12861,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,142
12862,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,QUIC,95
12863,fe80::1867:809a:daeb:dc0,fe80::3a94:edff:fed4:d02b,ICMPv6,86
12864,fe80::3a94:edff:fed4:d02b,fe80::1867:809a:daeb:dc0,ICMPv6,78
12865,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,142
12866,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,QUIC,95
12867,2a06:98c1:3108::ac40:94eb,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,110
12868,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:3108::ac40:94eb,TCP,86
12869,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:3108::ac40:94eb,TLSv1.3,114
12870,2a06:98c1:3108::ac40:94eb,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
12871,fe80::3a94:edff:fed4:d02b,fe80::1867:809a:daeb:dc0,ICMPv6,86
12872,fe80::1867:809a:daeb:dc0,fe80::3a94:edff:fed4:d02b,ICMPv6,78
12873,Netgear_d4:d0:2b,Apple_69:d6:81,ARP,60
12874,192.168.46.1,224.0.0.1,IGMPv3,46
12875,192.168.26.1,224.0.0.1,IGMPv3,46
12876,192.168.27.1,224.0.0.1,IGMPv3,46
12877,192.168.28.1,224.0.0.1,IGMPv3,46
12878,192.168.47.1,224.0.0.1,IGMPv3,46
12879,192.168.48.1,224.0.0.1,IGMPv3,46
12880,fe80::3a94:edff:fed4:d02b,ff02::1,ICMPv6,90
